,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
398,D7C,0.505,0.0,2.0,-0.028708605431195133,1,16
399,D7C,0.505,0.0,5.0,-0.03799228821503542,1,16
400,D7C,0.5,0.0,0.0,-0.11606854101447839,1,16
401,D7C,0.5,0.0,1.0,-0.04528941014599264,1,16
402,D7C,0.5,0.0,2.0,-0.028708605431195133,1,16
403,D7C,0.5,0.0,5.0,-0.03799228821503542,1,16
404,D7C,0.495,0.0,0.0,-0.11606854101447839,1,16
405,D7C,0.495,0.0,1.0,-0.04528941014599264,1,16
406,D7C,0.495,0.0,2.0,-0.028708605431195133,1,16
407,D7C,0.495,0.0,5.0,-0.03799228821503542,1,16
408,D7C,0.49,0.0,0.0,-0.11606854101447839,1,16
409,D7C,0.49,0.0,1.0,-0.04528941014599264,1,16
410,D7C,0.49,0.0,2.0,-0.028708605431195133,1,16
411,D7C,0.49,0.0,5.0,-0.03799228821503542,1,16
412,D7C,0.485,0.0,0.0,-0.11606854101447839,1,16
413,D7C,0.485,0.0,1.0,-0.04528941014599264,1,16
414,D7C,0.485,0.0,2.0,-0.028708605431195133,1,16
415,D7C,0.485,0.0,5.0,-0.03799228821503542,1,16
416,D7C,0.48,0.0,0.0,-0.11606854101447839,1,16
417,D7C,0.48,0.0,1.0,-0.04528941014599264,1,16
418,D7C,0.48,0.0,2.0,-0.028708605431195133,1,16
419,D7C,0.48,0.0,5.0,-0.03799228821503542,1,16
420,D7C,0.475,0.0,0.0,-0.11606854101447839,1,16
421,D7C,0.475,0.0,1.0,-0.04528941014599264,1,16
422,D7C,0.475,0.0,2.0,-0.028708605431195133,1,16
423,D7C,0.475,0.0,5.0,-0.03799228821503542,1,16
424,D7C,0.47,0.0,0.0,-0.11606854101447839,1,16
425,D7C,0.47,0.0,1.0,-0.04528941014599264,1,16
426,D7C,0.47,0.0,2.0,-0.028708605431195133,1,16
427,D7C,0.47,0.0,5.0,-0.03799228821503542,1,16
428,D7C,0.46499999999999997,0.0,0.0,-0.11606854101447839,1,16
429,D7C,0.46499999999999997,0.0,1.0,-0.04528941014599264,1,16
430,D7C,0.46499999999999997,0.0,2.0,-0.028708605431195133,1,16
431,D7C,0.46499999999999997,0.0,5.0,-0.03799228821503542,1,16
432,D7C,0.45999999999999996,0.0,0.0,-0.11606854101447839,1,16
433,D7C,0.45999999999999996,0.0,1.0,-0.04528941014599264,1,16
434,D7C,0.45999999999999996,0.0,2.0,-0.028708605431195133,1,16
435,D7C,0.45999999999999996,0.0,5.0,-0.03799228821503542,1,16
