,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
42,BL6-BALBc_HTxB,0.95,2.0,2.0,-0.014831135399340417,20,187
43,BL6-BALBc_HTxB,0.95,2.0,5.0,-0.012699843403777767,20,187
44,BL6-BALBc_HTxB,0.945,2.0,0.0,-0.007746338031237166,20,187
45,BL6-BALBc_HTxB,0.945,2.0,1.0,-0.0141107729497713,20,187
46,BL6-BALBc_HTxB,0.945,2.0,2.0,-0.014831135399340417,20,187
47,BL6-BALBc_HTxB,0.945,2.0,5.0,-0.012699843403777767,20,187
48,BL6-BALBc_HTxB,0.94,2.0,0.0,-0.007746338031237166,20,187
49,BL6-BALBc_HTxB,0.94,2.0,1.0,-0.0141107729497713,20,187
50,BL6-BALBc_HTxB,0.94,2.0,2.0,-0.014831135399340417,20,187
51,BL6-BALBc_HTxB,0.94,2.0,5.0,-0.012699843403777767,20,187
52,BL6-BALBc_HTxB,0.935,2.0,0.0,-0.007746338031237166,20,187
53,BL6-BALBc_HTxB,0.935,2.0,1.0,-0.0141107729497713,20,187
54,BL6-BALBc_HTxB,0.935,2.0,2.0,-0.014831135399340417,20,187
55,BL6-BALBc_HTxB,0.935,2.0,5.0,-0.012699843403777767,20,187
56,BL6-BALBc_HTxB,0.9299999999999999,2.0,0.0,-0.007746338031237166,20,187
57,BL6-BALBc_HTxB,0.9299999999999999,2.0,1.0,-0.0141107729497713,20,187
58,BL6-BALBc_HTxB,0.9299999999999999,2.0,2.0,-0.014831135399340417,20,187
59,BL6-BALBc_HTxB,0.9299999999999999,2.0,5.0,-0.012699843403777767,20,187
60,BL6-BALBc_HTxB,0.925,2.0,0.0,-0.007746338031237166,20,187
61,BL6-BALBc_HTxB,0.925,2.0,1.0,-0.0141107729497713,20,187
62,BL6-BALBc_HTxB,0.925,2.0,2.0,-0.014831135399340417,20,187
63,BL6-BALBc_HTxB,0.925,2.0,5.0,-0.012699843403777767,20,187
64,BL6-BALBc_HTxB,0.92,2.0,0.0,-0.007746338031237166,20,187
65,BL6-BALBc_HTxB,0.92,2.0,1.0,-0.0141107729497713,20,187
66,BL6-BALBc_HTxB,0.92,2.0,2.0,-0.014831135399340417,20,187
67,BL6-BALBc_HTxB,0.92,2.0,5.0,-0.012699843403777767,20,187
68,BL6-BALBc_HTxB,0.915,2.0,0.0,-0.007746338031237166,20,187
69,BL6-BALBc_HTxB,0.915,2.0,1.0,-0.0141107729497713,20,187
70,BL6-BALBc_HTxB,0.915,2.0,2.0,-0.014831135399340417,20,187
71,BL6-BALBc_HTxB,0.915,2.0,5.0,-0.012699843403777767,20,187
72,BL6-BALBc_HTxB,0.91,2.0,0.0,-0.007746338031237166,20,187
73,BL6-BALBc_HTxB,0.91,2.0,1.0,-0.0141107729497713,20,187
74,BL6-BALBc_HTxB,0.91,2.0,2.0,-0.014831135399340417,20,187
75,BL6-BALBc_HTxB,0.91,2.0,5.0,-0.012699843403777767,20,187
76,BL6-BALBc_HTxB,0.905,2.0,0.0,-0.007746338031237166,20,187
77,BL6-BALBc_HTxB,0.905,2.0,1.0,-0.0141107729497713,20,187
78,BL6-BALBc_HTxB,0.905,2.0,2.0,-0.014831135399340417,20,187
79,BL6-BALBc_HTxB,0.905,2.0,5.0,-0.012699843403777767,20,187
80,BL6-BALBc_HTxB,0.9,2.0,0.0,-0.007746338031237166,20,187
81,BL6-BALBc_HTxB,0.9,2.0,1.0,-0.0141107729497713,20,187
82,BL6-BALBc_HTxB,0.9,2.0,2.0,-0.014831135399340417,20,187
83,BL6-BALBc_HTxB,0.9,2.0,5.0,-0.012699843403777767,20,187
84,BL6-BALBc_HTxB,0.895,2.0,0.0,-0.007746338031237166,20,187
85,BL6-BALBc_HTxB,0.895,2.0,1.0,-0.0141107729497713,20,187
86,BL6-BALBc_HTxB,0.895,2.0,2.0,-0.014831135399340417,20,187
87,BL6-BALBc_HTxB,0.895,2.0,5.0,-0.012699843403777767,20,187
88,BL6-BALBc_HTxB,0.89,2.0,0.0,-0.007746338031237166,20,187
89,BL6-BALBc_HTxB,0.89,2.0,1.0,-0.0141107729497713,20,187
90,BL6-BALBc_HTxB,0.89,2.0,2.0,-0.014831135399340417,20,187
91,BL6-BALBc_HTxB,0.89,2.0,5.0,-0.012699843403777767,20,187
92,BL6-BALBc_HTxB,0.885,2.0,0.0,-0.007746338031237166,20,187
93,BL6-BALBc_HTxB,0.885,2.0,1.0,-0.0141107729497713,20,187
94,BL6-BALBc_HTxB,0.885,2.0,2.0,-0.014831135399340417,20,187
95,BL6-BALBc_HTxB,0.885,2.0,5.0,-0.012699843403777767,20,187
96,BL6-BALBc_HTxB,0.88,2.0,0.0,-0.007746338031237166,20,187
97,BL6-BALBc_HTxB,0.88,2.0,1.0,-0.0141107729497713,20,187
98,BL6-BALBc_HTxB,0.88,2.0,2.0,-0.014831135399340417,20,187
99,BL6-BALBc_HTxB,0.88,2.0,5.0,-0.012699843403777767,20,187
100,BL6-BALBc_HTxB,0.875,2.0,0.0,-0.007746338031237166,20,187
101,BL6-BALBc_HTxB,0.875,2.0,1.0,-0.0141107729497713,20,187
102,BL6-BALBc_HTxB,0.875,2.0,2.0,-0.014831135399340417,20,187
103,BL6-BALBc_HTxB,0.875,2.0,5.0,-0.012699843403777767,20,187
104,BL6-BALBc_HTxB,0.87,2.0,0.0,-0.007746338031237166,20,187
105,BL6-BALBc_HTxB,0.87,2.0,1.0,-0.0141107729497713,20,187
106,BL6-BALBc_HTxB,0.87,2.0,2.0,-0.014831135399340417,20,187
107,BL6-BALBc_HTxB,0.87,2.0,5.0,-0.012699843403777767,20,187
108,BL6-BALBc_HTxB,0.865,2.0,0.0,-0.007746338031237166,20,187
109,BL6-BALBc_HTxB,0.865,2.0,1.0,-0.0141107729497713,20,187
110,BL6-BALBc_HTxB,0.865,2.0,2.0,-0.014831135399340417,20,187
111,BL6-BALBc_HTxB,0.865,2.0,5.0,-0.012699843403777767,20,187
112,BL6-BALBc_HTxB,0.86,1.6399999999999864,0.0,-0.01433947207126715,16,167
113,BL6-BALBc_HTxB,0.86,1.6399999999999864,1.0,0.004211960528190589,16,167
114,BL6-BALBc_HTxB,0.86,1.6399999999999864,2.0,0.011440009143555092,16,167
115,BL6-BALBc_HTxB,0.86,1.6399999999999864,5.0,0.01447336174077938,16,167
