sample,percentile,thresh_tcrbeta,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7C,0.73,8.0,3.0,0.07812193374995062,119,3844
D7C,0.73,8.0,4.0,0.07413567657828257,119,3844
D7C,0.73,8.0,5.0,0.07143890428799332,119,3844
D7C,0.725,8.0,0.0,0.12059816522620082,119,3844
D7C,0.725,8.0,1.0,0.09664560825575967,119,3844
D7C,0.725,8.0,2.0,0.08453194321690125,119,3844
D7C,0.725,8.0,3.0,0.07812193374995062,119,3844
D7C,0.725,8.0,4.0,0.07413567657828257,119,3844
D7C,0.725,8.0,5.0,0.07143890428799332,119,3844
D7C,0.72,8.0,0.0,0.12059816522620082,119,3844
D7C,0.72,8.0,1.0,0.09664560825575967,119,3844
D7C,0.72,8.0,2.0,0.08453194321690125,119,3844
D7C,0.72,8.0,3.0,0.07812193374995062,119,3844
D7C,0.72,8.0,4.0,0.07413567657828257,119,3844
D7C,0.72,8.0,5.0,0.07143890428799332,119,3844
D7C,0.715,8.0,0.0,0.12059816522620082,119,3844
D7C,0.715,8.0,1.0,0.09664560825575967,119,3844
D7C,0.715,8.0,2.0,0.08453194321690125,119,3844
D7C,0.715,8.0,3.0,0.07812193374995062,119,3844
D7C,0.715,8.0,4.0,0.07413567657828257,119,3844
D7C,0.715,8.0,5.0,0.07143890428799332,119,3844
D7C,0.71,8.0,0.0,0.12059816522620082,119,3844
D7C,0.71,8.0,1.0,0.09664560825575967,119,3844
D7C,0.71,8.0,2.0,0.08453194321690125,119,3844
D7C,0.71,8.0,3.0,0.07812193374995062,119,3844
D7C,0.71,8.0,4.0,0.07413567657828257,119,3844
D7C,0.71,8.0,5.0,0.07143890428799332,119,3844
D7C,0.7050000000000001,8.0,0.0,0.12059816522620082,119,3844
D7C,0.7050000000000001,8.0,1.0,0.09664560825575967,119,3844
D7C,0.7050000000000001,8.0,2.0,0.08453194321690125,119,3844
D7C,0.7050000000000001,8.0,3.0,0.07812193374995062,119,3844
