sample,percentile,thresh_tcrbeta,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7B,0.48,13.0,1.0,0.16951736798201733,11,155
D7B,0.48,13.0,2.0,0.13478856790910065,11,155
D7B,0.48,13.0,5.0,0.09987786203381938,11,155
D7B,0.475,13.0,0.0,0.22906776387011127,11,155
D7B,0.475,13.0,1.0,0.16951736798201733,11,155
D7B,0.475,13.0,2.0,0.13478856790910065,11,155
D7B,0.475,13.0,5.0,0.09987786203381938,11,155
D7B,0.47,13.0,0.0,0.22906776387011127,11,155
D7B,0.47,13.0,1.0,0.16951736798201733,11,155
D7B,0.47,13.0,2.0,0.13478856790910065,11,155
D7B,0.47,13.0,5.0,0.09987786203381938,11,155
D7B,0.46499999999999997,13.0,0.0,0.22906776387011127,11,155
D7B,0.46499999999999997,13.0,1.0,0.16951736798201733,11,155
D7B,0.46499999999999997,13.0,2.0,0.13478856790910065,11,155
D7B,0.46499999999999997,13.0,5.0,0.09987786203381938,11,155
D7B,0.45999999999999996,13.0,0.0,0.22906776387011127,11,155
D7B,0.45999999999999996,13.0,1.0,0.16951736798201733,11,155
D7B,0.45999999999999996,13.0,2.0,0.13478856790910065,11,155
D7B,0.45999999999999996,13.0,5.0,0.09987786203381938,11,155
D7B,0.45499999999999996,13.0,0.0,0.22906776387011127,11,155
D7B,0.45499999999999996,13.0,1.0,0.16951736798201733,11,155
D7B,0.45499999999999996,13.0,2.0,0.13478856790910065,11,155
D7B,0.45499999999999996,13.0,5.0,0.09987786203381938,11,155
D7B,0.44999999999999996,13.0,0.0,0.22906776387011127,11,155
D7B,0.44999999999999996,13.0,1.0,0.16951736798201733,11,155
D7B,0.44999999999999996,13.0,2.0,0.13478856790910065,11,155
D7B,0.44999999999999996,13.0,5.0,0.09987786203381938,11,155
D7B,0.44499999999999995,13.0,0.0,0.22906776387011127,11,155
D7B,0.44499999999999995,13.0,1.0,0.16951736798201733,11,155
D7B,0.44499999999999995,13.0,2.0,0.13478856790910065,11,155
D7B,0.44499999999999995,13.0,5.0,0.09987786203381938,11,155
