percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.815,6.0,1902,43.905817174515235,156,135,135,0.009545588053343712,0.1507385361552028,0.06770583949638559,0.014103418100267202
0.81,6.0,1902,43.905817174515235,156,135,135,0.009545588053343712,0.1507385361552028,0.06770583949638559,0.014103418100267202
0.8049999999999999,6.0,1902,43.905817174515235,156,135,135,0.009545588053343712,0.1507385361552028,0.06770583949638559,0.014103418100267202
0.8,6.0,1902,43.905817174515235,156,135,135,0.009545588053343712,0.1507385361552028,0.06770583949638559,0.014103418100267202
0.7949999999999999,6.0,1902,43.905817174515235,156,135,135,0.009545588053343712,0.1507385361552028,0.06770583949638559,0.014103418100267202
0.79,6.0,1902,43.905817174515235,156,135,135,0.009545588053343712,0.1507385361552028,0.06770583949638559,0.014103418100267202
0.785,6.0,1902,43.905817174515235,156,135,135,0.009545588053343712,0.1507385361552028,0.06770583949638559,0.014103418100267202
0.78,6.0,1902,43.905817174515235,156,135,135,0.009545588053343712,0.1507385361552028,0.06770583949638559,0.014103418100267202
0.775,7.0,1784,41.18190212373038,156,130,130,0.015274514758537916,0.1791360138415202,0.08889470590783664,0.01701628106338924
0.77,7.0,1784,41.18190212373038,156,130,130,0.015274514758537916,0.1791360138415202,0.08889470590783664,0.01701628106338924
0.765,7.0,1784,41.18190212373038,156,130,130,0.015274514758537916,0.1791360138415202,0.08889470590783664,0.01701628106338924
0.76,7.0,1784,41.18190212373038,156,130,130,0.015274514758537916,0.1791360138415202,0.08889470590783664,0.01701628106338924
0.755,7.0,1784,41.18190212373038,156,130,130,0.015274514758537916,0.1791360138415202,0.08889470590783664,0.01701628106338924
0.75,7.0,1784,41.18190212373038,156,130,130,0.015274514758537916,0.1791360138415202,0.08889470590783664,0.01701628106338924
0.745,7.0,1784,41.18190212373038,156,130,130,0.015274514758537916,0.1791360138415202,0.08889470590783664,0.01701628106338924
0.74,7.0,1784,41.18190212373038,156,130,130,0.015274514758537916,0.1791360138415202,0.08889470590783664,0.01701628106338924
0.735,8.0,1675,38.6657433056325,156,119,119,0.017066211337551374,0.19078015331408996,0.10947893712674173,0.020010298155854717
0.73,8.0,1675,38.6657433056325,156,119,119,0.017066211337551374,0.19078015331408996,0.10947893712674173,0.020010298155854717
