percentile,Ts_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.48,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.475,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.47,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.46499999999999997,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.45999999999999996,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.45499999999999996,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.44999999999999996,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.44499999999999995,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.43999999999999995,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.43499999999999994,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.42999999999999994,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.42499999999999993,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.42000000000000004,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.41500000000000004,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.41000000000000003,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
