percentile,thresh_ly49C,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.25,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.245,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.24,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.235,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.22999999999999998,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.22499999999999998,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.21999999999999997,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.21499999999999997,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.20999999999999996,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.20499999999999996,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.19999999999999996,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.19499999999999995,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.18999999999999995,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.18499999999999994,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.17999999999999994,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.17499999999999993,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.16999999999999993,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.16500000000000004,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.16000000000000003,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.15500000000000003,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.15000000000000002,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.14500000000000002,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.14,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.135,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.13,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.125,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.12,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.11499999999999999,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.10999999999999999,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.10499999999999998,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.09999999999999998,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.09499999999999997,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.08999999999999997,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.08499999999999996,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.07999999999999996,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.07499999999999996,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
