sample,percentile,thresh_tcrbeta,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7C,0.47,13.890000000000015,2.0,0.21394293692662153,18,136
D7C,0.47,13.890000000000015,5.0,0.1811250712971781,18,136
D7C,0.46499999999999997,14.0,0.0,0.3047378972897419,18,136
D7C,0.46499999999999997,14.0,1.0,0.2457956051360829,18,136
D7C,0.46499999999999997,14.0,2.0,0.21394293692662153,18,136
D7C,0.46499999999999997,14.0,5.0,0.1811250712971781,18,136
D7C,0.45999999999999996,14.0,0.0,0.3047378972897419,18,136
D7C,0.45999999999999996,14.0,1.0,0.2457956051360829,18,136
D7C,0.45999999999999996,14.0,2.0,0.21394293692662153,18,136
D7C,0.45999999999999996,14.0,5.0,0.1811250712971781,18,136
D7C,0.45499999999999996,14.0,0.0,0.3047378972897419,18,136
D7C,0.45499999999999996,14.0,1.0,0.2457956051360829,18,136
D7C,0.45499999999999996,14.0,2.0,0.21394293692662153,18,136
D7C,0.45499999999999996,14.0,5.0,0.1811250712971781,18,136
D7C,0.44999999999999996,14.150000000000006,0.0,0.33840687665745317,18,129
D7C,0.44999999999999996,14.150000000000006,1.0,0.26581305745934086,18,129
D7C,0.44999999999999996,14.150000000000006,2.0,0.22400278127300594,18,129
D7C,0.44999999999999996,14.150000000000006,5.0,0.1808923672192172,18,129
D7C,0.44499999999999995,15.0,0.0,0.33840687665745317,18,129
D7C,0.44499999999999995,15.0,1.0,0.26581305745934086,18,129
D7C,0.44499999999999995,15.0,2.0,0.22400278127300594,18,129
D7C,0.44499999999999995,15.0,5.0,0.1808923672192172,18,129
D7C,0.43999999999999995,15.0,0.0,0.33840687665745317,18,129
D7C,0.43999999999999995,15.0,1.0,0.26581305745934086,18,129
D7C,0.43999999999999995,15.0,2.0,0.22400278127300594,18,129
