percentile,thresh_eeepvkki,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.37,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.365,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.36,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.355,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.35,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.345,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.33999999999999997,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.33499999999999996,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.32999999999999996,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.32499999999999996,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.31999999999999995,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.31499999999999995,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.30999999999999994,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.30499999999999994,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.29999999999999993,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.29500000000000004,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.29000000000000004,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.28500000000000003,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.28,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.275,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.27,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.265,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.26,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.255,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.25,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.245,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.24,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.235,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.22999999999999998,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.22499999999999998,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.21999999999999997,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.21499999999999997,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.20999999999999996,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.20499999999999996,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.19999999999999996,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.19499999999999995,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.18999999999999995,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.18499999999999994,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.17999999999999994,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.17499999999999993,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.16999999999999993,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.16500000000000004,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.16000000000000003,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.15500000000000003,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
