,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
329,D7B,0.59,1.0,1.0,-0.06060379338322454,73,971
330,D7B,0.59,1.0,2.0,-0.050264667550926206,73,971
331,D7B,0.59,1.0,5.0,-0.03793222308614685,73,971
332,D7B,0.585,1.0,0.0,-0.07471211771244098,73,971
333,D7B,0.585,1.0,1.0,-0.06060379338322454,73,971
334,D7B,0.585,1.0,2.0,-0.050264667550926206,73,971
335,D7B,0.585,1.0,5.0,-0.03793222308614685,73,971
336,D7B,0.5800000000000001,1.0,0.0,-0.07471211771244098,73,971
337,D7B,0.5800000000000001,1.0,1.0,-0.06060379338322454,73,971
338,D7B,0.5800000000000001,1.0,2.0,-0.050264667550926206,73,971
339,D7B,0.5800000000000001,1.0,5.0,-0.03793222308614685,73,971
340,D7B,0.575,1.0,0.0,-0.07471211771244098,73,971
341,D7B,0.575,1.0,1.0,-0.06060379338322454,73,971
342,D7B,0.575,1.0,2.0,-0.050264667550926206,73,971
343,D7B,0.575,1.0,5.0,-0.03793222308614685,73,971
344,D7B,0.5700000000000001,1.0,0.0,-0.07471211771244098,73,971
345,D7B,0.5700000000000001,1.0,1.0,-0.06060379338322454,73,971
346,D7B,0.5700000000000001,1.0,2.0,-0.050264667550926206,73,971
347,D7B,0.5700000000000001,1.0,5.0,-0.03793222308614685,73,971
348,D7B,0.565,0.0,0.0,-0.11791066874623715,55,730
349,D7B,0.565,0.0,1.0,-0.09086494012878411,55,730
350,D7B,0.565,0.0,2.0,-0.07552137112605681,55,730
351,D7B,0.565,0.0,5.0,-0.058692572305638936,55,730
352,D7B,0.56,0.0,0.0,-0.11791066874623715,55,730
353,D7B,0.56,0.0,1.0,-0.09086494012878411,55,730
354,D7B,0.56,0.0,2.0,-0.07552137112605681,55,730
355,D7B,0.56,0.0,5.0,-0.058692572305638936,55,730
356,D7B,0.5549999999999999,0.0,0.0,-0.11791066874623715,55,730
357,D7B,0.5549999999999999,0.0,1.0,-0.09086494012878411,55,730
358,D7B,0.5549999999999999,0.0,2.0,-0.07552137112605681,55,730
359,D7B,0.5549999999999999,0.0,5.0,-0.058692572305638936,55,730
360,D7B,0.55,0.0,0.0,-0.11791066874623715,55,730
361,D7B,0.55,0.0,1.0,-0.09086494012878411,55,730
362,D7B,0.55,0.0,2.0,-0.07552137112605681,55,730
363,D7B,0.55,0.0,5.0,-0.058692572305638936,55,730
364,D7B,0.5449999999999999,0.0,0.0,-0.11791066874623715,55,730
365,D7B,0.5449999999999999,0.0,1.0,-0.09086494012878411,55,730
366,D7B,0.5449999999999999,0.0,2.0,-0.07552137112605681,55,730
367,D7B,0.5449999999999999,0.0,5.0,-0.058692572305638936,55,730
368,D7B,0.54,0.0,0.0,-0.11791066874623715,55,730
369,D7B,0.54,0.0,1.0,-0.09086494012878411,55,730
370,D7B,0.54,0.0,2.0,-0.07552137112605681,55,730
371,D7B,0.54,0.0,5.0,-0.058692572305638936,55,730
372,D7B,0.5349999999999999,0.0,0.0,-0.11791066874623715,55,730
373,D7B,0.5349999999999999,0.0,1.0,-0.09086494012878411,55,730
374,D7B,0.5349999999999999,0.0,2.0,-0.07552137112605681,55,730
375,D7B,0.5349999999999999,0.0,5.0,-0.058692572305638936,55,730
376,D7B,0.53,0.0,0.0,-0.11791066874623715,55,730
377,D7B,0.53,0.0,1.0,-0.09086494012878411,55,730
378,D7B,0.53,0.0,2.0,-0.07552137112605681,55,730
379,D7B,0.53,0.0,5.0,-0.058692572305638936,55,730
380,D7B,0.5249999999999999,0.0,0.0,-0.11791066874623715,55,730
