sample,percentile,thresh_eeepvkki,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7C,0.9299999999999999,3.0,2.0,-0.05929812292977763,120,2637
D7C,0.9299999999999999,3.0,5.0,-0.05353172663105902,120,2637
D7C,0.925,3.0,0.0,-0.06805989005245214,120,2637
D7C,0.925,3.0,1.0,-0.06286333826299194,120,2637
D7C,0.925,3.0,2.0,-0.05929812292977763,120,2637
D7C,0.925,3.0,5.0,-0.05353172663105902,120,2637
D7C,0.92,3.0,0.0,-0.06805989005245214,120,2637
D7C,0.92,3.0,1.0,-0.06286333826299194,120,2637
D7C,0.92,3.0,2.0,-0.05929812292977763,120,2637
D7C,0.92,3.0,5.0,-0.05353172663105902,120,2637
D7C,0.915,3.0,0.0,-0.06805989005245214,120,2637
D7C,0.915,3.0,1.0,-0.06286333826299194,120,2637
D7C,0.915,3.0,2.0,-0.05929812292977763,120,2637
D7C,0.915,3.0,5.0,-0.05353172663105902,120,2637
D7C,0.91,3.0,0.0,-0.06805989005245214,120,2637
D7C,0.91,3.0,1.0,-0.06286333826299194,120,2637
D7C,0.91,3.0,2.0,-0.05929812292977763,120,2637
D7C,0.91,3.0,5.0,-0.05353172663105902,120,2637
D7C,0.905,2.0,0.0,-0.08561858443214258,117,2569
D7C,0.905,2.0,1.0,-0.0800549055948357,117,2569
D7C,0.905,2.0,2.0,-0.07571677155601333,117,2569
D7C,0.905,2.0,5.0,-0.0680135745253193,117,2569
D7C,0.9,2.0,0.0,-0.08561858443214258,117,2569
D7C,0.9,2.0,1.0,-0.0800549055948357,117,2569
D7C,0.9,2.0,2.0,-0.07571677155601333,117,2569
D7C,0.9,2.0,5.0,-0.0680135745253193,117,2569
D7C,0.895,2.0,0.0,-0.08561858443214258,117,2569
D7C,0.895,2.0,1.0,-0.0800549055948357,117,2569
D7C,0.895,2.0,2.0,-0.07571677155601333,117,2569
D7C,0.895,2.0,5.0,-0.0680135745253193,117,2569
D7C,0.89,2.0,0.0,-0.08561858443214258,117,2569
D7C,0.89,2.0,1.0,-0.0800549055948357,117,2569
D7C,0.89,2.0,2.0,-0.07571677155601333,117,2569
D7C,0.89,2.0,5.0,-0.0680135745253193,117,2569
D7C,0.885,2.0,0.0,-0.08561858443214258,117,2569
D7C,0.885,2.0,1.0,-0.0800549055948357,117,2569
D7C,0.885,2.0,2.0,-0.07571677155601333,117,2569
D7C,0.885,2.0,5.0,-0.0680135745253193,117,2569
D7C,0.88,1.0,0.0,-0.1106378905491986,116,2503
D7C,0.88,1.0,1.0,-0.10351491827155815,116,2503
D7C,0.88,1.0,2.0,-0.09744424468396594,116,2503
D7C,0.88,1.0,5.0,-0.08709847344791978,116,2503
D7C,0.875,1.0,0.0,-0.1106378905491986,116,2503
D7C,0.875,1.0,1.0,-0.10351491827155815,116,2503
D7C,0.875,1.0,2.0,-0.09744424468396594,116,2503
D7C,0.875,1.0,5.0,-0.08709847344791978,116,2503
D7C,0.87,1.0,0.0,-0.1106378905491986,116,2503
D7C,0.87,1.0,1.0,-0.10351491827155815,116,2503
D7C,0.87,1.0,2.0,-0.09744424468396594,116,2503
D7C,0.87,1.0,5.0,-0.08709847344791978,116,2503
D7C,0.865,1.0,0.0,-0.1106378905491986,116,2503
D7C,0.865,1.0,1.0,-0.10351491827155815,116,2503
D7C,0.865,1.0,2.0,-0.09744424468396594,116,2503
D7C,0.865,1.0,5.0,-0.08709847344791978,116,2503
D7C,0.86,1.0,0.0,-0.1106378905491986,116,2503
D7C,0.86,1.0,1.0,-0.10351491827155815,116,2503
D7C,0.86,1.0,2.0,-0.09744424468396594,116,2503
D7C,0.86,1.0,5.0,-0.08709847344791978,116,2503
D7C,0.855,1.0,0.0,-0.1106378905491986,116,2503
