,percentile,thresh_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
124,0.38,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
125,0.375,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
126,0.37,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
127,0.365,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
128,0.36,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
129,0.355,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
130,0.35,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
131,0.345,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
132,0.33999999999999997,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
133,0.33499999999999996,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
134,0.32999999999999996,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
135,0.32499999999999996,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
136,0.31999999999999995,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
137,0.31499999999999995,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
138,0.30999999999999994,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
139,0.30499999999999994,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
140,0.29999999999999993,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
141,0.29500000000000004,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
142,0.29000000000000004,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
143,0.28500000000000003,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
144,0.28,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
145,0.275,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
146,0.27,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
147,0.265,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
148,0.26,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
149,0.255,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
150,0.25,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
151,0.245,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
152,0.24,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
153,0.235,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
154,0.22999999999999998,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
155,0.22499999999999998,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
156,0.21999999999999997,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
157,0.21499999999999997,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
158,0.20999999999999996,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
159,0.20499999999999996,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
160,0.19999999999999996,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
161,0.19499999999999995,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
162,0.18999999999999995,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
163,0.18499999999999994,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
164,0.17999999999999994,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
165,0.17499999999999993,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
166,0.16999999999999993,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
167,0.16500000000000004,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
168,0.16000000000000003,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
169,0.15500000000000003,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
170,0.15000000000000002,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
171,0.14500000000000002,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
172,0.14,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
173,0.135,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
174,0.13,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
175,0.125,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
176,0.12,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
177,0.11499999999999999,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
178,0.10999999999999999,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
179,0.10499999999999998,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
180,0.09999999999999998,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
181,0.09499999999999997,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
182,0.08999999999999997,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
183,0.08499999999999996,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
184,0.07999999999999996,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
