,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
298,D7C,0.63,1.0,2.0,-0.05439449147448866,20,701
299,D7C,0.63,1.0,5.0,-0.04590129138630443,20,701
300,D7C,0.625,1.0,0.0,-0.08220540079344268,20,701
301,D7C,0.625,1.0,1.0,-0.06432758021015268,20,701
302,D7C,0.625,1.0,2.0,-0.05439449147448866,20,701
303,D7C,0.625,1.0,5.0,-0.04590129138630443,20,701
304,D7C,0.62,1.0,0.0,-0.08220540079344268,20,701
305,D7C,0.62,1.0,1.0,-0.06432758021015268,20,701
306,D7C,0.62,1.0,2.0,-0.05439449147448866,20,701
307,D7C,0.62,1.0,5.0,-0.04590129138630443,20,701
308,D7C,0.615,1.0,0.0,-0.08220540079344268,20,701
309,D7C,0.615,1.0,1.0,-0.06432758021015268,20,701
310,D7C,0.615,1.0,2.0,-0.05439449147448866,20,701
311,D7C,0.615,1.0,5.0,-0.04590129138630443,20,701
312,D7C,0.61,1.0,0.0,-0.08220540079344268,20,701
313,D7C,0.61,1.0,1.0,-0.06432758021015268,20,701
314,D7C,0.61,1.0,2.0,-0.05439449147448866,20,701
315,D7C,0.61,1.0,5.0,-0.04590129138630443,20,701
316,D7C,0.605,1.0,0.0,-0.08220540079344268,20,701
317,D7C,0.605,1.0,1.0,-0.06432758021015268,20,701
318,D7C,0.605,1.0,2.0,-0.05439449147448866,20,701
319,D7C,0.605,1.0,5.0,-0.04590129138630443,20,701
320,D7C,0.6,1.0,0.0,-0.08220540079344268,20,701
321,D7C,0.6,1.0,1.0,-0.06432758021015268,20,701
322,D7C,0.6,1.0,2.0,-0.05439449147448866,20,701
323,D7C,0.6,1.0,5.0,-0.04590129138630443,20,701
324,D7C,0.595,1.0,0.0,-0.08220540079344268,20,701
325,D7C,0.595,1.0,1.0,-0.06432758021015268,20,701
326,D7C,0.595,1.0,2.0,-0.05439449147448866,20,701
327,D7C,0.595,1.0,5.0,-0.04590129138630443,20,701
328,D7C,0.59,1.0,0.0,-0.08220540079344268,20,701
329,D7C,0.59,1.0,1.0,-0.06432758021015268,20,701
330,D7C,0.59,1.0,2.0,-0.05439449147448866,20,701
331,D7C,0.59,1.0,5.0,-0.04590129138630443,20,701
332,D7C,0.585,1.0,0.0,-0.08220540079344268,20,701
333,D7C,0.585,1.0,1.0,-0.06432758021015268,20,701
334,D7C,0.585,1.0,2.0,-0.05439449147448866,20,701
335,D7C,0.585,1.0,5.0,-0.04590129138630443,20,701
336,D7C,0.5800000000000001,1.0,0.0,-0.08220540079344268,20,701
337,D7C,0.5800000000000001,1.0,1.0,-0.06432758021015268,20,701
338,D7C,0.5800000000000001,1.0,2.0,-0.05439449147448866,20,701
339,D7C,0.5800000000000001,1.0,5.0,-0.04590129138630443,20,701
340,D7C,0.575,1.0,0.0,-0.08220540079344268,20,701
341,D7C,0.575,1.0,1.0,-0.06432758021015268,20,701
342,D7C,0.575,1.0,2.0,-0.05439449147448866,20,701
343,D7C,0.575,1.0,5.0,-0.04590129138630443,20,701
344,D7C,0.5700000000000001,1.0,0.0,-0.08220540079344268,20,701
345,D7C,0.5700000000000001,1.0,1.0,-0.06432758021015268,20,701
346,D7C,0.5700000000000001,1.0,2.0,-0.05439449147448866,20,701
347,D7C,0.5700000000000001,1.0,5.0,-0.04590129138630443,20,701
348,D7C,0.565,1.0,0.0,-0.08220540079344268,20,701
349,D7C,0.565,1.0,1.0,-0.06432758021015268,20,701
350,D7C,0.565,1.0,2.0,-0.05439449147448866,20,701
351,D7C,0.565,1.0,5.0,-0.04590129138630443,20,701
352,D7C,0.56,1.0,0.0,-0.08220540079344268,20,701
353,D7C,0.56,1.0,1.0,-0.06432758021015268,20,701
354,D7C,0.56,1.0,2.0,-0.05439449147448866,20,701
355,D7C,0.56,1.0,5.0,-0.04590129138630443,20,701
356,D7C,0.5549999999999999,1.0,0.0,-0.08220540079344268,20,701
357,D7C,0.5549999999999999,1.0,1.0,-0.06432758021015268,20,701
358,D7C,0.5549999999999999,1.0,2.0,-0.05439449147448866,20,701
359,D7C,0.5549999999999999,1.0,5.0,-0.04590129138630443,20,701
360,D7C,0.55,0.0,0.0,-0.21074868623394033,15,518
361,D7C,0.55,0.0,1.0,-0.17137086502478566,15,518
362,D7C,0.55,0.0,2.0,-0.1464560322534026,15,518
363,D7C,0.55,0.0,5.0,-0.12393793852698742,15,518
364,D7C,0.5449999999999999,0.0,0.0,-0.21074868623394033,15,518
365,D7C,0.5449999999999999,0.0,1.0,-0.17137086502478566,15,518
366,D7C,0.5449999999999999,0.0,2.0,-0.1464560322534026,15,518
367,D7C,0.5449999999999999,0.0,5.0,-0.12393793852698742,15,518
368,D7C,0.54,0.0,0.0,-0.21074868623394033,15,518
369,D7C,0.54,0.0,1.0,-0.17137086502478566,15,518
370,D7C,0.54,0.0,2.0,-0.1464560322534026,15,518
371,D7C,0.54,0.0,5.0,-0.12393793852698742,15,518
372,D7C,0.5349999999999999,0.0,0.0,-0.21074868623394033,15,518
373,D7C,0.5349999999999999,0.0,1.0,-0.17137086502478566,15,518
374,D7C,0.5349999999999999,0.0,2.0,-0.1464560322534026,15,518
375,D7C,0.5349999999999999,0.0,5.0,-0.12393793852698742,15,518
376,D7C,0.53,0.0,0.0,-0.21074868623394033,15,518
377,D7C,0.53,0.0,1.0,-0.17137086502478566,15,518
378,D7C,0.53,0.0,2.0,-0.1464560322534026,15,518
379,D7C,0.53,0.0,5.0,-0.12393793852698742,15,518
380,D7C,0.5249999999999999,0.0,0.0,-0.21074868623394033,15,518
381,D7C,0.5249999999999999,0.0,1.0,-0.17137086502478566,15,518
382,D7C,0.5249999999999999,0.0,2.0,-0.1464560322534026,15,518
383,D7C,0.5249999999999999,0.0,5.0,-0.12393793852698742,15,518
